Hashed Email,User Group,Statistical Category 1,Statistical Category 2,Statistical Category 3,Statistical Category 4
3584cf851c67cf6cb15c1215b53eb405e4d30ca2f8c2651ce2a09e42a304ba68,MASTER,Lee Kong Chian School of Business,MSc in Wealth Management,AY_2017,0
6b0d4cdb1bf549264f59b6b472271bcdc1daead42493ff7d0e663afa34eb6e81,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2017,0
e59932c802a51594c3744d4fa9ea3186a1708be7f3a45d20be1b62901ddfafce,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
4e394143a16c98cd3a87c46bed862edc4dbdd5ab9151a2e81dc42109e22a2761,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
d0f395f7d56aac8b4ab7b0a62df95c8bbb5a696d0445b3bf276cbc8bef2df8dc,MASTER,Lee Kong Chian School of Business,MSc in Management (Coursework),AY_2017,0
38e6cb4edb90c139527cd8ae3a2cb9fbeb9fd629650608aa2a45ef36ae4a0751,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2017,0
e189594d590825e6eab98642b45d0c1ec1970ad176c3e69266c6b5ca5f6c982e,UNDERGRADUATE STUDENTS,Others,Intl Exchange Programme,AY_2017,GY_2018
3502e7972967711fb9b39789496fb5a51c90f47395a9604acc53c1a6c2112c51,Others,Others,Intl Exchange Programme,AY_2016,GY_2017
9dea2f900257ca2c82c1dae0326e62c87824fbb0542f2aa08f81dfc7c48d6563,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
d28058792f7d82986be00bb77a64d7dbd47dbc88b423035494c7e1a45e9604b7,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2017,0
e6e458461a45495b3307394ef75665e100f20350b8a8e26bd952d5fd61ab9dee,Others,Others,Local Exchange Programme,AY_2016,GY_2017
2cffa6b1a51719d8171e6f0f924cbf2fa36351e31a46bcd2311f265fc36d8667,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
5abf818ae04b09f54a4b6b90844979ed030be287d7c594a480c3d3400d283598,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2017,0
6a4240d1e648c472634df1e71888544adbcab1fdc01118993b5fff9e8963df8e,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
afdd548bed52e68ac8769b218701b84a0a05f6083fc7b1dbf0860fff9d2d8c12,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2017,0
b676993d00b775b552c0b1e2451378f6d763b626e943c404bbfeffc390165420,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2017,0
1f44f73e6654a1a7efbab56372350bff2dda8a21a29b4658eb06ae458012cc5b,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
50d58ddd367e2648f7f85e8a0cbff82fc2cfd9087a607465a201bd6df0ae73bf,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2017,0
33eb15d59669af1b06ab55e2eb1fb2117eb2d34e9f4a0407c794adfc9bd28773,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2017,0
3bc8f53360f2134cd0bbe266f0f3408760c683f5e2544c3b219b5b3043cc5abc,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
c13816a4765870b6ba993362e7117a6732a5a3417881243c8fa72db5f511d07f,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2017,0
d00e0ff90137aed5bdae3234a2f90a28989a97f896906c29ee4ba7940a3ebd0a,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2017,0
57fb7027fb5c26ea8884d6872f6a0133367e2211fa59d29d8ef166e9df3461bd,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
1c0b642f7be007ba8c7a5d3033e405a4b4cecaf7314071d140897fe183be7897,MASTER,School of Information Systems,Master of IT in Business,AY_2016,0
2aef277936807f478761681b4e31d2c55467dbd2a068dd928588012161e4f085,Others,Others,Intl Exchange Programme,AY_2016,GY_2017
00cc92f23fcba26e9982266a22ae353a51c7cdf7fc55e7ff4fe76976d0366a04,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2017,0
525ab0a202336ee1c7b7aa2363bfd702f2981bd8f3165f72e7827466e6032bb6,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2017,0
bba5cebd2437f0aeb2b0bc2eb30071c38bcc2bda3af2c46c856126d33ad056ad,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
9ecd1122e5d641cc94754b94a634556f85c9ed2b3b6b6970dabc9b859378ef11,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
b7b8b024a39fd3b859a7a36cb6505df9ef30f60b4cb2611b1a93b5fadbae9a24,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
1cdc2f8ccb24944c11e7c84acd8d3beedd8d1b1898cb44d3d57218f784a36767,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
2d13447798216b1835d6d1fa290804b413878fdb4f1106317349f9005a3d16e3,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2017,0
79548969a5f7360d39383bab708790b6ad2e020577df2384d3de73702f8f49e4,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2017,0
57bf6ff3804ad9dba14e6e461e75340092539818c5578818c7c5b546769d1159,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
634fb30070e09ddae0078d52eb72f834b180190169a316027798aff3aee5c861,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
cebafa02a83c1ba59e8cb60c171fc8c84f22b29e33663d453509e41296a59054,Others,Others,Intl Exchange Programme,AY_2016,GY_2017
2ea95f4ab072b52077a1ccc5347b95e7e879ad2045835153672b105af78a92d7,UNDERGRADUATE STUDENTS,Others,Intl Exchange Programme,AY_2017,GY_2018
bba7387d4ee7733ef5ee7f6b45dbad146777af4f440cb28c4ff29e113473fa92,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
cc0a8c86784edc05521f72007b5a7d98ecadc6d47c766634bc2f144b6f880145,MASTER,School of Law,Juris Doctor,AY_2017,0
d9007e47911f18bd2f9817206a325fdbb2e7854f60886f3db5bad4cbd41fd0a7,ADMIN STAFF,Others,0,0,0
aa4f4db75881fd9aaddf074de5d4b344f1240957f2b1e6316975dc429c6e93d6,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
89adad9336dd8bb5af63cfd5b91782377abc1247ac4fc6e02339f2767aa5329f,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
6948489ea8d52b4cbb076fe53c90c858564447f946e1e6ca66ccd08b247a240a,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2017,0
34147e63b4b114a71f2082d061f40c87467aac4fa5441a32a96bdb12c1647afc,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2017,0
469764eb17e42834a926457dc229da06c15a3a3c50e9a27aeea45a5e263eea9e,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
6d3c9aaa697568eae06372baf8f5c3fd8e2e57d2284ed3170b7c18d982679ea6,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
085a8276f559332da2e2ad1c263c836d173baaf8cdfbf46c650699948ab54d9f,MASTER,Lee Kong Chian School of Business,MSc in Management (Coursework),AY_2017,0
e798796e67e25a8140d501e7d3f1c9fead28b0affdf469faeb821ae3d8894fc0,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
7e6ae644858409a4a3016907dc8a4fb9e7088d9cf83375c6d413177ff49320bb,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
8f0a5cf1cc7dd3bb1b5148f689f5f5e734e47b9803df12b3d135bb84602c765f,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
71980bf6c31433a90f94ef0cdb39e8c2ca5a5005f34ab98c76c37065ab786a9e,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
9b58da2fa8fbe168e65a10acff1fa5963861203041d205283e9e6e4bab451422,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2017,0
5fe7ad93b9ec1287c8dff30d0040e582fd173c4e53a5a4e9bd0e9fab58c678dc,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2018,0
cc84d346deb60198efde4a9d739e34f870af196286322f7b73324e06c365aac3,MASTER,School of Information Systems,Master of IT in Business,AY_2017,0
74db0c9c1a807e974fbe61da763ccc0e00642aa472d1008afaed4fd8bf18171a,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2017,0
e824f3b273cc5cdcefcc70b9ebadb970852e853bf21b68aaa230ac84f300abf9,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2017,0
4dec6ad11c2c44f6eeb5c654541cd8d16da39125a5cab93e865ee0818a5a71e5,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
e37c4a67f874d6443f2fe49b264fed723c0d26319c500d2ff36231d764b87f70,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
05e58e32b3795a2e202c77ff61a1efc3dcfd4953bcd7217ec94ad3079588b01d,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2017,0
ac14294c0a399da9afbd6c89ee61cc019cfac2829eb5775a59d5f3dcf48b8213,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
7b9145a8d1a93e1567ecddaebcf55c722ddf1458508bed32f61424352895bcf7,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2017,0
c4d530154e0d04cd06492ff486379ec58a8506661d02e5fb7b945275116ae623,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
8b607cb5f6f0d3fb4b92038ed3ac8062c41498d288102c0b52304775e4b67ef8,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
38823638fea3c6b4650989fdd935367a40b78fe02214d63e69ec5533841b4ba9,ADMIN STAFF,Others,0,0,0
47f15419de8e52462187cf0233cede37cd50ed305010fa7bb0cdc30718e1cc82,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2017,0
9d9aaa4c3e4237cf9da5d621b748178722b2fb145527ab2d62a5f80a0f2001ab,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2017,0
bea0caa2cc87d4110e8df90418029743f0ac03485d087f1787166a8cb8fd0b11,MASTER,School of Law,Juris Doctor,AY_2010,GY_2012
1fe141c6e7edc5d5abed0f43bc692d22faa731cb19456386e24a111537071f95,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
813b88231c5c8b1e254c1b8b4ab088da32ff2384301ec0023c0296a96ffdbb30,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
3719c4127323786486ee095af0b1c108dc1be675ac7fe3e3e51c3e210f6c3b97,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
aa7dade115eb1d70c03ca28aa2449c030d6e1e3d8999e7ddeb48cd79a9d1fb75,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2017,0
b392c769a4f7d74b6a7a39478b4f26ac29c4dc0dd8b4bb37ee026e6999b63f91,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
cdb707c1e658f29c4baff0cdad902d566eb09360108e27b917462a3526c444b7,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
c8540958cf44394cf29c6ada1764cb0aa1144b1577eee70079e85e221fe05264,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
504e7689fda36914a32bfd78ea51657c843df809d016b449b5e1beb4f2df605a,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
27761383819e9fabcd90f8c5b4b86034f583a4c1a10eea29cecd8be4e2296028,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
cfebdca7c9f412599670569b0e21752263d61a9dcb0beffa42cbed9214ade00c,Others,Others,Visiting Student Programme,AY_2016,GY_2017
9316c4f52692b921604bc0a88dd56a783a083830b2d4facd920310f37b2201bf,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2017,0
f46fb3d87f1cf75fe02dd7c22eb1f4113611cc677773292ab02d22bf6e3f40c7,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
6709efd990dad7faa7e0c8b834fde2fd65d0efd9844829b445e171c4bd36c33b,Others,Others,Intl Exchange Programme,AY_2016,GY_2017
4c11444f5aaee7ec1753db518ec40e99b79b0fdf4ad77945595fcace1f27d3d0,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2017,0
8d552f8f12ffaf02ca4f4a789a1bc4efa2aea9fe1bcbb312a9a7da974e17d69d,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2017,0
fc046eb9f3f8bf1d06b3ca37f072a169f91f4a5791aac984ee6baf6892923602,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
c49d20711e760f78e3ef5268815a57b501c9361695cd288ad2ade23949371d6f,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2017,0
a00a3145541f682324f9b0c9fe2c02afd24703e6fa2ac252715857d1389eb7fc,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
580a8535bde6f68cad4129c0c0a5c7b4f223adf406cc28708b2e39c58240e965,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2017,0
85defc59659928a920b55b9fae65b2bb75e3993b8b47bfb79cb25e411d8f4792,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
64098885b9c9b7f44b7949f0244c269e79568a1534756185137b3525e11de340,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
35c01d02bfdc1777df831b42e125e564c5fd85038215212cac3b0d3eb05e35cc,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
855e90ae4141d8bf94a2a6f7ac0646cad8329a575a3b518b555e1d2df0053f85,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2017,0
bf51f0bd7619f827c8976e0e11306fa0653d5f3da6a63713095b346113d3d12a,Others,Others,Local Exchange Programme,AY_2017,GY_2017
fb65ff2fd20cd3c264fe2153d532bef81656d870d1db964216979b583c6c129d,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2017,0
8dbe18c7dcf938a56b8e83e4fc32af0110df87c9b759190a95a6cb02089112d8,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2017,0
9d7c36184300d2c5ebf9a2ad89f8bf6f846183926cabb694db96d7c639536dd9,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2017,0
4cd239e901435609e4308e1e16fe33724687930adc108209d74d3b583c6cff17,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
ef05e4c597ef74a0ad3ba92eabb206b4660d183b4559bd0f9a275bb63ea9e870,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2012,GY_2017
0d0b916279d984be834ca3115ee63a311581613a323b8dbcf10d850fd8bef665,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2017,0
176f230d96934b8b6c450976cda095fe57b107884fa1702d46e977eb565baece,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2017,0
9e335a738542c5f11f20a239f304ea29dbef6449f27e9b61335788dbd2f61054,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
e9f1e19dd902dc4ba7ebb559b3e1b6b2267c7c0d64497d1f62059f9ec71c5954,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2017,0
df7ccc471a5fe217abd41fcf7dde504dc7d7b34798a0bbf30f3530ed881501f8,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
39948d05c91537ad01c85992c8a771c269214da93a26a6eeef3745eccceb8a03,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
f64dcaf08dcdae1317a7e576e345337615d076d7915a83f7271f4fcca3ce95bf,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2011,GY_2015
3b41f771e30e05d21c1412d4fe81faf4f70098cd0e6760d337da1c415942bdc2,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
622020293b7c1700f84dc3002027a51173d7cd1746165915775c516c9894f8bf,Others,Others,SMU Global Summer Programme,AY_2016,GY_2017
535d63f82d4d75c6cc2f23e3a66798a1c9cdb0fc5fa552237c242162f622ffae,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
d9c875627cef6b5698b8bf2c70382f896467ae5593dacda09df31ac9c0e24e1e,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2017,0
d3c911596348e20ced043865729106f49ff5c9cebb386f1d8a51bc05a58acd47,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2008,GY_2013
45c8ca9a75b4db1a3274f1fdb9b670e406f9a456ff7ccce502e2f43a3554ac0f,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2017,0
89a49bd54d55675596e39a2e26e4733766fdcecac7ffcb81f591926d0058d389,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
06c0826951f7b342a6c14645bf89ac3d5accc7c5ec78ac1336e4fef806301731,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2017,0
a7f407f90aa4f0f89b181d44ada81f752405be7eea4993945756e11b64b339ac,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2017,0
bef64426b1e097f244cfa4512ad8bc09c0c775e4b2ed1b6f37c36bf051c8dac7,Others,Others,Local Exchange Programme,AY_2016,GY_2017
d7cbeb02ca7e4ff58997e5f9350d3d131c7a027113cdd67d7fa939f75b258767,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
da6806128ce95cd3a2ee9ec6c4ebf77896662ec7c78d37a4926c183a95ffb648,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
ddc2987a48bf03af88a9d1136361dd0748a625d5c6834dd91e83a54caf845594,Others,Others,SMU Global Summer Programme,AY_2016,GY_2017
fe05feca72e2613676f9ebbbc48c1d4feeaffdba0d9451f8dce6090f96ec0fa6,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2017,0
20d3c7c75e7deba373b089c77f5b6d58537fe40e82f0b1c5062edb42a585ca64,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2017,0
09ed9e5e7977f908e4dcddd57c489764ba160eab023e275b66c739c5136c828d,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2017,0
7a5a538a210ed576fee6eb746cce6e675b2c298c53251edaf15df03c0c2d97a7,Others,Others,Intl Exchange Programme,AY_2016,GY_2017
423d992b5a30bf8837465201b45ae23dc4776497e47c831d0592f5837ada677d,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2017,0
dd641842314fa99e03c89aa8b4f518d60d28de148669c0829c5d159120ab37e2,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2017,0
e81bd55da54aa850885f25874153cea310ce779756e24dbd179538e7ccad887c,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
46d891b1e78835e5f8077c5022ada643001df84f7f5944b868977c87a9326511,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
746cf429a58cec03701f08170a31025faea55b85d384fee91569f08768d5bb50,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
15ae7174dccc4f3d474c6f31fffd418aa1620762592211ab0b3da957829434e5,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
f9245c066ec56e3b843c4b204c205aff25aa237b0bbb26a2181c951f008b18b2,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
cde0eb21fe4a1d244f626d65ab61633815a2f1df700b9603c859692c5b9ac318,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2017,0
1e177410d510da7fbf97462844c5aea5a2e5ceb24bf82330657bf7d287d7dbdd,MASTER,Lee Kong Chian School of Business,Master of Business Admin,AY_2017,0
d70c93c4aab265cffa26e40f19f73a43376f62e87b5b038ea7b263fe5e3c670f,MASTER,Lee Kong Chian School of Business,MSc in Management (Coursework),AY_2017,0
f69814d649d0ae3484f867c539785a7134516c7fe3a59d130c4e50481dcced93,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2007,GY_2011
2a068d119e5e23f2327936c60ea6fa2ee677dc33d8a0ec63fd94c21df6f320d3,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2017,0
063cd54d3f45238f2f73bd0ecb01e1c52d1c898d91a8e392d685740425cab239,Others,Others,Intl Exchange Programme,AY_2016,GY_2017
12846ac30cf7b4ab6614fe66fc154d347653a65e7f5a9c85012ec07b386a2582,Others,Others,Intl Exchange Programme,AY_2016,GY_2017
c9798271d0a0a65b5402690fafb323954f9a7e306e975f00bfdbb129b5474e69,MASTER,Lee Kong Chian School of Business,MSc in Applied Finance,AY_2017,0
642232529aec322201e6f83af0a1f48bedf9a0317567957bf99eb2b654135a95,MASTER,School of Accountancy,MSc in CFO Leadership,AY_2016,GY_2017
0d6551da36b6713339ca605db0a0b4fabebdb9d53a7aa163df2af99d8a8fc80f,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
49970da81220131f0d14e195a3fbd06fc71de75a0ce27bf6bb9cef26314bfc90,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2017,0
5c53d425b09edf73d73640161b74bff0f1b76ff8840930b68147544d42e09a0f,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2017,0
f1e608da134adc1c6e1e97df422c2d29b21ac1613baea8c276ad6e965c474c38,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2017,0
7035d668658113648996e024d9ac1b093e080d27a383c1745bb0e8341de12012,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
035f8bdce4ca7e67bc6b8c87b770c81c6b909e9d173506523152d7fadf921d0a,Others,Others,Visiting Student Programme,AY_2017,GY_2017
30d74b1b14c1d7331f6abfcb32e5185ca7c5b2105cb0d4c893dc1c8f533f7bfa,UNDERGRADUATE STUDENTS,Others,Intl Exchange Programme,AY_2017,GY_2018
5bd1af2a88a6a74f51f38926801b2b7db405c8808a4b8adb2155dd06469f9b90,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
91509d8787f171a90b059d8fce432c8284e952db0504b29d576c781573e428ab,UNDERGRADUATE STUDENTS,Others,Intl Exchange Programme,AY_2017,GY_2018
f1e837f143edcd602060849442bb3704253376fe6d37613d97b88b432384cfa4,MASTER,School of Law,LLM in Cross-Border F&L Asia,AY_2017,0
9b108db3dc0d38d58398951f424715b0ee591d593154a0efb5a34b7973f31e06,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2017,0
776457b2fb52f1785558ceaf17b39a216fd8caefa762f18ed01bd398705fd642,Others,Others,Intl Exchange Programme,AY_2017,GY_2017
ced60bdd4161a4d69b20dd8add0083537512b21ddac5cdf99320c6d9d09cb893,MASTER,Lee Kong Chian School of Business,MSc in Applied Finance,AY_2017,0
3eb21a1c9fff4b298144a0028f506af5249f3de604a24339512876c809b41d89,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2017,0
bc4351da2db9c40a4b76bb6f4253616ce09186bf60c7ea65eb89dc01a61b3c48,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2017,0
f523da5c2f5a5f6ed5d04bcde669004797d26d5dc00271cef00b4c3dc1a15534,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
9f119d01fcc5b31bce22315e8846d4591345799f6f4d9af0f4cb189a09854694,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
0b9268556b8fa707c7786da0d7a7fb38a48ec22d3411b506247c07d99edad09f,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2017,0
cf7d5ea06d0afdb63741a77373fab092681b6706ead3833049a2f50bf1d1848d,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2017,0
486449f19d416bfa36eff0f0d93e3cac6c643567defcbf4b3f750eac948864dc,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2009,GY_2013
22452702a61f23cce2793270360db89dd74ea119c3be3216d93a7f1def5736f1,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2017,0
