Start Date,End Date,Pre-Confidence: Scoping your topic ,Pre-Confidence: Searching Keywords,Pre-Confidence: Searching library online databases,Pre-Confidence: Searching the Internet using Google,Pre-Confidence:  Evaluating information,Pre-Confidence: Citing References,Pre-Confidence: Creating Reference List,PT: Scoping your topic,PT: Searching using keywords,PT: Searching library online databases,PT: Searching the Internet using Google,PT: Evaluating information,PT: Citing References,PT: Creating Reference List,School,Email Address
7/9/2017 11:21,7/9/2017 11:22,Confident,Very confident,Slightly confident,Very confident,Confident,Confident,Confident,Yes,Yes,No,Yes,Yes,Yes,Yes,School of Information Systems,e741806fbf0ac0d98e3cc8ce6dbebe033e9812219047bb71f37ebeabc3ba8d76
7/9/2017 10:36,7/9/2017 10:56,Slightly confident,Somewhat confident,Slightly confident,Somewhat confident,Slightly confident,Confident,Confident,No,No,No,Yes,No,Yes,Yes,Lee Kong Chian School of Business,9c0d1a25c008116035255c898453538e567b74f36600c8acd2d13710c8c1be0d
7/9/2017 10:27,7/9/2017 10:30,Confident,Confident,Confident,Confident,Somewhat confident,Somewhat confident,Somewhat confident,Yes,Yes,No,No,No,Yes,No,School of Information Systems,57987860173b45913c45c0c34dcc8b321c71227d7685bf92ab73f7583a9a513b
7/9/2017 10:02,7/9/2017 10:04,Confident,Confident,Somewhat confident,Confident,Confident,Very confident,Very confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Social Sciences,988bef064051710b12e2c1e907a6299aac025116e0581ed3d042077fd6c5554e
7/9/2017 3:19,7/9/2017 3:22,Somewhat confident,Somewhat confident,Slightly confident,Confident,Confident,Very confident,Confident,Yes,Unsure,No,Yes,Yes,Yes,Unsure,Lee Kong Chian School of Business,0c7bdda9d06a414f7ea0e892be170e141e51e5381ed6d202e0ac82344a2fda01
7/9/2017 1:53,7/9/2017 1:59,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Information Systems,0e89ea11867b79330f66a9233eeae50469fcfedff51d54c7216ce471ef9c844f
7/9/2017 1:01,7/9/2017 1:03,Slightly confident,Confident,Somewhat confident,Confident,Confident,Confident,Confident,Unsure,Yes,Yes,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,e3229b5e765a30c71c1b73b261e8af490b9cd86208078827e5d2dfab864d6739
7/9/2017 0:36,7/9/2017 0:37,Somewhat confident,Confident,Slightly confident,Very confident,Confident,Somewhat confident,Somewhat confident,No,Yes,Unsure,Yes,Yes,Unsure,Unsure,Lee Kong Chian School of Business,1963a3c3317c4bf824dfe95243c9f16d782341927d4aca5b66728bf9a8131f02
7/9/2017 0:34,7/9/2017 0:37,Not confident at all,Slightly confident,Not confident at all,Somewhat confident,Slightly confident,Not confident at all,Not confident at all,No,No,No,No,Unsure,No,No,Lee Kong Chian School of Business,c3c4c0f93302c87f1845ad7e6de78d5f439a51702211a521b95657171fc848e7
7/8/2017 23:30,7/8/2017 23:32,Slightly confident,Somewhat confident,Not confident at all,Confident,Slightly confident,Confident,Somewhat confident,No,Yes,No,Yes,No,Yes,Yes,Lee Kong Chian School of Business,c1874f082184bf82afd955fa4ced47080ef6f3579bf3ac0463a9477bf98b21b7
7/8/2017 23:25,7/8/2017 23:27,Somewhat confident,Somewhat confident,Slightly confident,Confident,Somewhat confident,Somewhat confident,Somewhat confident,No,No,Yes,Yes,Yes,Yes,Yes,School of Information Systems,14fa9f237635fc633f24cc1f821aaac361300f8016ece5b08627047dadef9f73
7/8/2017 23:14,7/8/2017 23:17,Confident,Confident,Somewhat confident,Very confident,Confident,Confident,Somewhat confident,Unsure,Unsure,No,Yes,Yes,Yes,Unsure,School of Law,48619d1dde17967e5f879009ac173d15545a4e6331caae6f36fa78f4ca60dc40
7/8/2017 22:17,7/8/2017 22:26,Very confident,Confident,Not confident at all,Confident,Very confident,Somewhat confident,Slightly confident,No,Yes,No,Yes,Yes,Yes,Unsure,Lee Kong Chian School of Business,6c14ad56c11f7e16175c90c80d05f9b2d3449f86a38eb2ded7f281de4941af6d
7/8/2017 22:19,7/8/2017 22:26,Slightly confident,Somewhat confident,Slightly confident,Somewhat confident,Slightly confident,Slightly confident,Somewhat confident,No,No,No,No,No,No,No,School of Accountancy,c676a4c7d92547de266304a279656fd031640c6a9f40e6255e978d60911bf7ba
7/8/2017 22:16,7/8/2017 22:22,Confident,Confident,Slightly confident,Very confident,Confident,Slightly confident,Somewhat confident,No,Yes,No,Yes,Yes,No,No,School of Accountancy,eda7db1a3ec5a66131be959ffb7f8f430e069126e9265cdbffd8d2be45d7b9ab
7/8/2017 21:20,7/8/2017 21:21,Somewhat confident,Somewhat confident,Somewhat confident,Confident,Slightly confident,Not confident at all,Not confident at all,No,No,No,No,No,No,No,Lee Kong Chian School of Business,cdd4d3dd169a39c6718815ebe2dcbc0ee46de1c218bdd3003b4303c92007494c
7/8/2017 21:13,7/8/2017 21:15,Not confident at all,Somewhat confident,Not confident at all,Confident,Slightly confident,Not confident at all,Not confident at all,No,Yes,No,Yes,Yes,Yes,Unsure,School of Social Sciences,20d3c7c75e7deba373b089c77f5b6d58537fe40e82f0b1c5062edb42a585ca64
7/8/2017 20:30,7/8/2017 20:30,Confident,Slightly confident,Slightly confident,Confident,Somewhat confident,Somewhat confident,Somewhat confident,Yes,Unsure,No,Yes,Yes,Yes,Yes,School of Law,c71f99c50d2ab0aa49d2170d83961d8b303e579138260067971577b83c416ddd
7/8/2017 20:13,7/8/2017 20:21,Slightly confident,Somewhat confident,Slightly confident,Confident,Slightly confident,Somewhat confident,Slightly confident,Unsure,Yes,Yes,Yes,Unsure,Yes,Yes,Lee Kong Chian School of Business,134def1080d99e38af175fb65aa8cfef828225fb2d2a38c6d0992a18b663a29a
7/8/2017 20:13,7/8/2017 20:17,Not confident at all,Somewhat confident,Slightly confident,Confident,Confident,Not confident at all,Confident,No,Yes,Yes,Yes,Yes,Yes,Yes,School of Economics,065f608536ad2315c4bc6f57cf5c7b9f5bd324b31b79a560bdb1e7243103ffa9
7/8/2017 19:57,7/8/2017 20:00,Slightly confident,Slightly confident,Slightly confident,Somewhat confident,Not confident at all,Not confident at all,Slightly confident,Yes,Unsure,No,Yes,Unsure,Unsure,Unsure,Lee Kong Chian School of Business,a38a18ec6cdb4a547448b1f1dfd77003da809306c0fd1682698c31dcb55ed4c5
7/8/2017 19:48,7/8/2017 19:51,Confident,Somewhat confident,Slightly confident,Very confident,Confident,Slightly confident,Slightly confident,No,Yes,No,Yes,No,No,No,School of Accountancy,cfcfdc8c4a08090f4e805cfaec0796c44c545f5969c3b30cbd6576b407466344
7/8/2017 19:47,7/8/2017 19:49,Somewhat confident,Confident,Very confident,Very confident,Somewhat confident,Slightly confident,Confident,Yes,Yes,Yes,Yes,Yes,No,Yes,School of Social Sciences,5da16f4b41a29823ea6f120f5b46e058dede22ee8fad42047787c58108226d56
7/8/2017 19:13,7/8/2017 19:22,Somewhat confident,Confident,Somewhat confident,Very confident,Confident,Confident,Confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Information Systems,3a4320a7370e18a7eeb414e75f3ebd8b29bcfca12a01570e95e69229f57cc029
7/8/2017 19:08,7/8/2017 19:13,Very confident,Very confident,Slightly confident,Very confident,Confident,Very confident,Very confident,Yes,No,No,Yes,No,Yes,Yes,Lee Kong Chian School of Business,444f301c92786d81fa56361e4ab0f51179893c27d01531e613a063164df65f76
7/8/2017 18:36,7/8/2017 18:38,Not confident at all,Slightly confident,Not confident at all,Somewhat confident,Slightly confident,Confident,Somewhat confident,No,No,Unsure,No,No,Yes,Yes,Lee Kong Chian School of Business,8a5a2d211da32b5190f4262fa275eacca61e4368f5064ee34bf9257ca3a27e75
7/8/2017 17:59,7/8/2017 18:03,Confident,Confident,Slightly confident,Very confident,Confident,Very confident,Confident,Yes,Yes,No,Yes,Yes,Yes,Yes,School of Information Systems,7d963028a56fcf93074eed0ff704cb9e8f2ea34f6e22af303bb4581c5531ec31
7/8/2017 17:42,7/8/2017 17:44,Confident,Confident,Slightly confident,Very confident,Very confident,Very confident,Very confident,Yes,Yes,No,Yes,Yes,Yes,Yes,School of Social Sciences,69a9bf18fb39bba1e5c5aae0feb4f54bcaa60b061864465f395bfb70388c2ac5
7/8/2017 17:37,7/8/2017 17:41,Not confident at all,Confident,Not confident at all,Confident,Somewhat confident,Confident,Confident,No,Yes,No,Yes,Yes,No,No,School of Accountancy,ccaa52c62eaca6b0935b287121cc4dae9c78bb27d5e9da39c367950dca14c910
7/8/2017 17:08,7/8/2017 17:10,Slightly confident,Slightly confident,Not confident at all,Confident,Slightly confident,Somewhat confident,Somewhat confident,No,No,No,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,c9601e8beaf94c4572c6816fbc049a4107af91ed66750f18e9f468e07df14818
7/8/2017 17:05,7/8/2017 17:07,Not confident at all,Slightly confident,Not confident at all,Confident,Somewhat confident,Slightly confident,Slightly confident,No,No,No,No,No,No,No,School of Information Systems,91515adc21b5dda458b2f7cfabb92e05b5d83deabd580eb85b2cc82c13402e45
7/8/2017 16:09,7/8/2017 16:13,Somewhat confident,Somewhat confident,Not confident at all,Very confident,Slightly confident,Confident,Somewhat confident,Unsure,Unsure,No,Yes,Yes,Yes,Unsure,Lee Kong Chian School of Business,d060d56076630abacf10314639eea8a8fefaae089c2bab741ddbd4a8ff94ec3e
7/8/2017 15:53,7/8/2017 15:55,Slightly confident,Somewhat confident,Somewhat confident,Confident,Somewhat confident,Somewhat confident,Somewhat confident,Unsure,Yes,No,Yes,Yes,Yes,Yes,School of Accountancy,fa5ae144e2992be4a39546f0de2124648feac4d499aa5dc5686310b66fafbc14
7/8/2017 15:39,7/8/2017 15:41,Not confident at all,Slightly confident,Slightly confident,Slightly confident,Somewhat confident,Somewhat confident,Somewhat confident,No,Yes,No,Yes,Yes,Yes,Yes,School of Social Sciences,f96b310897207fc597f0c637818deaa25db782c4f7c4534dad110fbc62d117e6
7/8/2017 15:26,7/8/2017 15:30,Slightly confident,Somewhat confident,Somewhat confident,Confident,Somewhat confident,Confident,Somewhat confident,No,No,No,No,Yes,Yes,Yes,Lee Kong Chian School of Business,f8269e5b222abada87784affab1e2142cb4e0758ea2aeff3d043acc309c72660
7/8/2017 15:09,7/8/2017 15:10,Slightly confident,Somewhat confident,Somewhat confident,Confident,Somewhat confident,Confident,Confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Information Systems,1e72eb8c886c9684db6ee28242ff7fb042a3e11c8c834810c1bb289c83a5189d
7/8/2017 14:40,7/8/2017 14:42,Slightly confident,Somewhat confident,Slightly confident,Very confident,Somewhat confident,Very confident,Very confident,No,No,Yes,Yes,Yes,Yes,Unsure,School of Information Systems,f883341825a8cad9ac15dd5fa430421b4b734ffd8d80e34f7d4458d4a414e250
7/8/2017 14:09,7/8/2017 14:11,Confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Economics,f41f4de80267da8d0c63c8d5142c4d2b806e37a82797bd09df418317505c9b96
7/8/2017 14:05,7/8/2017 14:07,Slightly confident,Somewhat confident,Not confident at all,Somewhat confident,Slightly confident,Not confident at all,Slightly confident,No,Yes,Yes,Yes,No,Yes,Yes,School of Law,d9f3a82f6bd4117a196d6312fc96129eadf1e76509f25e3407942badb5f88f16
7/8/2017 13:59,7/8/2017 14:01,Not confident at all,Somewhat confident,Not confident at all,Confident,Somewhat confident,Somewhat confident,Somewhat confident,No,No,Yes,Yes,No,Yes,Yes,Lee Kong Chian School of Business,ddb25453b6410c79aba9a8f675f93a6fcb4895afe1ee989c73d61e696e1dcde8
7/8/2017 13:43,7/8/2017 13:47,Confident,Confident,Very confident,Very confident,Somewhat confident,Somewhat confident,Slightly confident,Yes,Unsure,Unsure,Unsure,Unsure,Yes,No,Lee Kong Chian School of Business,1930e00c7e8054fee3083b64b1f1ff6bb2c6c51ab063d894ca00b4a321afdfb7
7/8/2017 12:38,7/8/2017 12:40,Slightly confident,Somewhat confident,Somewhat confident,Confident,Slightly confident,Slightly confident,Slightly confident,Yes,Yes,Yes,Yes,No,Yes,Yes,Lee Kong Chian School of Business,87827b4ab6b3f849bcfebaddd5dcc7677a7b6f6c078144ff1f45fa99fbb7d151
7/8/2017 12:32,7/8/2017 12:35,Slightly confident,Somewhat confident,Not confident at all,Confident,Somewhat confident,Confident,Somewhat confident,Unsure,Yes,Unsure,Yes,Yes,Yes,Unsure,Lee Kong Chian School of Business,07973f870366a1364137a2429dce19f7656d9ac5c0042d11f7ac22abf315c4c7
7/8/2017 12:06,7/8/2017 12:10,Somewhat confident,Very confident,Somewhat confident,Very confident,Confident,Somewhat confident,Very confident,Unsure,Yes,No,Yes,Unsure,Unsure,Yes,School of Accountancy,4f380722249e7da8110eac54e7d2020ca06f3158a47b8d1980452bdc9b596890
7/8/2017 11:40,7/8/2017 11:44,Somewhat confident,Somewhat confident,Slightly confident,Confident,Somewhat confident,Not confident at all,Not confident at all,No,No,Yes,No,No,Yes,Yes,Lee Kong Chian School of Business,ac57921884113608f7919c8e72d6524329a90ea5e67f412eea6ca2c09fb9a4d0
7/8/2017 11:40,7/8/2017 11:41,Somewhat confident,Somewhat confident,Not confident at all,Very confident,Confident,Very confident,Very confident,Yes,Yes,Unsure,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,4ee9397ec2b6437797d7394097582c8566e1fa705d4aaa11dc4f8892db2acd6d
7/8/2017 11:10,7/8/2017 11:11,Somewhat confident,Slightly confident,Not confident at all,Confident,Confident,Not confident at all,Not confident at all,No,No,No,No,No,No,No,School of Accountancy,719f8b0ed39747ad416d4b6340033abb027218b20bd3920fa4a4f65b7e6837d2
7/8/2017 10:29,7/8/2017 10:38,Somewhat confident,Somewhat confident,Not confident at all,Very confident,Somewhat confident,Slightly confident,Slightly confident,Yes,No,No,Yes,Yes,No,Yes,School of Economics,b0f5ada1bcab13e09ff00c80791c5e85c55380ed61c3b460d7db2cae4a4f1438
7/8/2017 9:13,7/8/2017 9:15,Slightly confident,Somewhat confident,Slightly confident,Confident,Somewhat confident,Somewhat confident,Slightly confident,Unsure,No,No,No,Unsure,Yes,Unsure,Lee Kong Chian School of Business,e010d68f0bb718ee0490d2900b7a10cf7ead858b13a6d5c90fd188ce87400671
7/8/2017 1:05,7/8/2017 1:06,Confident,Confident,Somewhat confident,Very confident,Confident,Slightly confident,Slightly confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Information Systems,dd415c34244225ef33a0626bbe4543ece1b3d5014970c121ad2b8140e0f39031
7/8/2017 0:58,7/8/2017 1:00,Somewhat confident,Confident,Slightly confident,Somewhat confident,Not confident at all,Slightly confident,Slightly confident,Yes,Yes,Yes,Yes,Yes,Yes,Unsure,School of Information Systems,8edf2384be71d0342b902799f4f5fac0c5c975797919ccdfb60b140f23a5b5a5
7/8/2017 0:06,7/8/2017 0:13,Slightly confident,Slightly confident,Not confident at all,Somewhat confident,Somewhat confident,Slightly confident,Slightly confident,No,No,No,Unsure,No,Yes,No,School of Information Systems,4fb989999ee6b9e31ede00c92e1d352a186079ad6aef0dd1a0cb71362d20c3a4
7/7/2017 23:39,7/7/2017 23:41,Slightly confident,Confident,Slightly confident,Confident,Confident,Very confident,Very confident,Yes,No,No,Yes,Yes,Yes,Yes,School of Accountancy,f19d7a0ea38631b47f2b437751c73c4362e6cf2330b2179c8eff4aae105a894e
7/7/2017 23:27,7/7/2017 23:29,Somewhat confident,Slightly confident,Not confident at all,Confident,Confident,Slightly confident,Slightly confident,No,No,No,Yes,Unsure,Unsure,No,Lee Kong Chian School of Business,0d557b0e4f3f38465784126db2609e5c7f1ff95275c3d94872cd5b9144a0149a
7/7/2017 23:15,7/7/2017 23:16,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,No,No,No,No,No,No,No,School of Law,433e05bf04e017cbd1300078eca34c933d716f7e2ac0ff6de76c9add8a6af055
7/7/2017 22:43,7/7/2017 22:47,Not confident at all,Somewhat confident,Not confident at all,Confident,Slightly confident,Not confident at all,Slightly confident,No,No,No,No,No,No,No,Lee Kong Chian School of Business,c77b99c8c38353b21833dc4402be91800558933ec7dd6aca1a001ded7bbe75b3
7/7/2017 22:27,7/7/2017 22:30,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Slightly confident,Confident,Slightly confident,Yes,Unsure,Yes,Unsure,Unsure,Yes,Unsure,School of Information Systems,4eeb7afb3d11b2bf9ad775b19822569d54d1a8ffd6faeeed9393e5cc232730a2
7/7/2017 22:04,7/7/2017 22:10,Not confident at all,Slightly confident,Not confident at all,Somewhat confident,Somewhat confident,Not confident at all,Slightly confident,No,No,No,Yes,No,No,No,School of Information Systems,99c2336c60bb6ca6548791dbc9ca72835888ba785a6dc25e4470e9564675240b
7/7/2017 22:04,7/7/2017 22:06,Slightly confident,Somewhat confident,Slightly confident,Confident,Somewhat confident,Slightly confident,Slightly confident,No,No,Unsure,Unsure,Unsure,Unsure,No,School of Social Sciences,f17d94545e2f3937acefff1641deeb59d9051f2e2cd6e3dda077c6ea54e2ad7f
7/7/2017 22:04,7/7/2017 22:06,Not confident at all,Slightly confident,Not confident at all,Slightly confident,Slightly confident,Slightly confident,Not confident at all,No,No,No,Yes,Yes,Yes,Yes,School of Accountancy,737b4d6ed9c2f164f7495d7dd11f62eb44f041b964cffe1803f77dd91625b134
7/7/2017 21:52,7/7/2017 22:00,Not confident at all,Slightly confident,Not confident at all,Slightly confident,Slightly confident,Not confident at all,Slightly confident,Unsure,Unsure,Unsure,Yes,Yes,Unsure,Yes,School of Social Sciences,dc0d32a6e0162685c3d9301173ae5f6bf209c322fc6ce09286fc83b7ddc0836a
7/7/2017 21:41,7/7/2017 21:48,Slightly confident,Somewhat confident,Not confident at all,Confident,Somewhat confident,Somewhat confident,Somewhat confident,No,Yes,Unsure,Yes,Yes,Yes,Unsure,Lee Kong Chian School of Business,8c0aaa179e7df08a184ccfa12fc614839efeba31eaaf3c39c6393185ed57b8be
7/7/2017 21:35,7/7/2017 21:36,Slightly confident,Somewhat confident,Slightly confident,Confident,Somewhat confident,Slightly confident,Slightly confident,No,Yes,No,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,0f550607e65b2c06877df8c020c45bef74c344dd923d79438e4c31bdc1607c63
7/7/2017 21:31,7/7/2017 21:36,Confident,Very confident,Confident,Very confident,Confident,Somewhat confident,Somewhat confident,No,No,No,No,No,No,No,Lee Kong Chian School of Business,50c28af1a37333914ff2192e205606e0db3c894b18dd3c04189fac3ad7d67991
7/7/2017 21:13,7/7/2017 21:17,Somewhat confident,Somewhat confident,Somewhat confident,Very confident,Confident,Somewhat confident,Somewhat confident,Yes,Yes,Yes,Yes,Yes,Yes,No,School of Accountancy,cf7d5ea06d0afdb63741a77373fab092681b6706ead3833049a2f50bf1d1848d
7/7/2017 21:15,7/7/2017 21:18,Somewhat confident,Somewhat confident,Somewhat confident,Confident,Confident,Confident,Confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Accountancy,b9fd96018571d09e56e7830fc7d848ec9cc7dea58a17ca8880d230817f5ed765
7/7/2017 21:12,7/7/2017 21:17,Confident,Very confident,Confident,Very confident,Very confident,Confident,Confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,69f7a6d92d2dc6beb58d194ea0224a5f7ad3c862b7e9da7359c495a788113a9d
7/7/2017 20:49,7/7/2017 20:51,Somewhat confident,Slightly confident,Not confident at all,Confident,Slightly confident,Not confident at all,Slightly confident,No,No,No,No,No,No,No,School of Information Systems,41c9b742be7ab558837ebbcf02a54ca34257c0566dffed71bbf3a9d10018392d
7/7/2017 20:31,7/7/2017 20:34,Slightly confident,Confident,Not confident at all,Confident,Slightly confident,Confident,Confident,No,Unsure,No,Yes,No,Yes,Yes,School of Economics,3806cc8829a0ae6e0e55f4040ac4af05fd3f684a9e69be671da2f43eace2cf78
7/7/2017 20:19,7/7/2017 20:20,Somewhat confident,Confident,Somewhat confident,Confident,Somewhat confident,Somewhat confident,Confident,Unsure,Yes,No,Yes,No,Unsure,Unsure,School of Social Sciences,94e03e918d947b37b67e7c32c661ae05f56fec2be78ac7cf098a612ab9894dc6
7/7/2017 20:06,7/7/2017 20:08,Somewhat confident,Confident,Somewhat confident,Confident,Confident,Confident,Very confident,Unsure,Yes,Yes,Yes,Yes,Yes,No,Lee Kong Chian School of Business,e0bec7ae48077bf089d8c413532f56f440dea02864cf3871ea34552109c15e6c
7/7/2017 19:41,7/7/2017 19:43,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Yes,Yes,No,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,746cf429a58cec03701f08170a31025faea55b85d384fee91569f08768d5bb50
7/7/2017 18:57,7/7/2017 18:59,Somewhat confident,Confident,Slightly confident,Confident,Somewhat confident,Not confident at all,Somewhat confident,Yes,Yes,No,Yes,Yes,No,Yes,Lee Kong Chian School of Business,896eb381e2a596f945678f9c21bb51c503cbfe3cd255e89c790ecb902feb32fc
