Email Address,Start Date,End Date,School,Pre-Confidence Scoping your topic,Pre-Confidence Searching Keywords,Pre-Confidence Searching library online databases,Pre-Confidence Searching the Internet using Google,Pre-Confidence  Evaluating information,Pre-Confidence Citing References,Pre-Confidence Creating Reference List,Pre-Confidence Scoping your topic (numeric),Pre-Confidence Searching Keywords (numeric),Pre-Confidence Searching library online databases (numeric),Pre-Confidence Searching the Internet using Google (numeric),Pre-Confidence  Evaluating information (numeric),Pre-Confidence Citing References (numeric),Pre-Confidence Creating Reference List (numeric),Pre-Training Scoping your topic,Pre-Training Searching using keywords,Pre-Training Searching library online databases,Pre-Training Searching the Internet using Google,Pre-Training Evaluating information,Pre-Training Citing References,Pre-Training Creating Reference List,Pre-Training Scoping your topic  (numeric),Pre-Training Searching using keywords (numeric),Pre-Training Searching library online databases (numeric),Pre-Training Searching the Internet using Google (numeric),Pre-Training Evaluating information (numeric),Pre-Training Citing References (numeric),Pre-Training Creating Reference List (numeric)
f60d89534677eb4aef8eac0f39fb1fae027518021b3fc4282c7e27f696922ba8,42985.62292,42985.62361,Lee Kong Chian School of Business,Somewhat confident,Confident,Not confident at all,Very confident,Somewhat confident,Not confident at all,Slightly confident,3,4,1,5,3,1,2,No,No,No,Yes,No,No,No,0,0,0,1,0,0,0
de6a09caba8a40e93ad720af8dfe9a43c803d468bdb75b72f763d3a46ea7e0ab,42985.61528,42985.61806,School of Information Systems,Somewhat confident,Not confident at all,Not confident at all,Confident,Somewhat confident,Not confident at all,Not confident at all,3,1,1,4,3,1,1,No,Yes,No,Yes,No,No,No,0,1,0,1,0,0,0
40b7c5060f5f8a6da13d032ca806d2f091096b3a2de94913ed834382a1e147e9,42985.59931,42985.60208,School of Law,Somewhat confident,Confident,Somewhat confident,Confident,Confident,Confident,Confident,3,4,3,4,4,4,4,Unsure,Yes,Yes,Yes,Yes,Yes,Yes,0,1,1,1,1,1,1
090d063c09fd15fefc6840a11cb8106dc68c54e062300fbb9db89b208370f06f,42985.58889,42985.59028,Lee Kong Chian School of Business,Slightly confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Slightly confident,2,3,3,3,3,3,2,Unsure,Yes,Yes,Yes,Yes,Yes,Yes,0,1,1,1,1,1,1
f4d76eab990df6195eddd6fdb90607290c485b85c5e3acb6162030e7d63e1123,42985.53819,42985.53958,School of Economics,Slightly confident,Somewhat confident,Not confident at all,Confident,Somewhat confident,Slightly confident,Slightly confident,2,3,1,4,3,2,2,No,No,No,No,No,No,No,0,0,0,0,0,0,0
e7152a2e08fc3c8355a2c19a7789dbaadb6a0e7f6957c038083677b5b5fe3d56,42954.53125,42985.53958,School of Accountancy,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Slightly confident,Slightly confident,Slightly confident,3,3,3,3,2,2,2,No,No,No,No,No,No,No,0,0,0,0,0,0,0
4440e3263a9f99e769826a4e7c5e07c8c3e372b75789a7255b7f945324cbc74a,42985.51181,42985.51597,School of Information Systems,Confident,Confident,Somewhat confident,Very confident,Somewhat confident,Somewhat confident,Somewhat confident,4,4,3,5,3,3,3,Yes,Yes,Yes,Yes,Unsure,Yes,Yes,1,1,1,1,0,1,1
e835375dcb1c7f00dd836e81d5f7ef997ab0f09ad4098458e28e53112275f9ef,42985.48403,42985.48542,Lee Kong Chian School of Business,Very confident,Very confident,Confident,Very confident,Very confident,Very confident,Confident,5,5,4,5,5,5,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,1,1,1,1,1,1
e741806fbf0ac0d98e3cc8ce6dbebe033e9812219047bb71f37ebeabc3ba8d76,42985.47292,42985.47361,School of Information Systems,Confident,Very confident,Slightly confident,Very confident,Confident,Confident,Confident,4,5,2,5,4,4,4,Yes,Yes,No,Yes,Yes,Yes,Yes,1,1,0,1,1,1,1
9c0d1a25c008116035255c898453538e567b74f36600c8acd2d13710c8c1be0d,42985.44167,42985.45556,Lee Kong Chian School of Business,Slightly confident,Somewhat confident,Slightly confident,Somewhat confident,Slightly confident,Confident,Confident,2,3,2,3,2,4,4,No,No,No,Yes,No,Yes,Yes,0,0,0,1,0,1,1
57987860173b45913c45c0c34dcc8b321c71227d7685bf92ab73f7583a9a513b,42985.43542,42985.4375,School of Information Systems,Confident,Confident,Confident,Confident,Somewhat confident,Somewhat confident,Somewhat confident,4,4,4,4,3,3,3,Yes,Yes,No,No,No,Yes,No,1,1,0,0,0,1,0
988bef064051710b12e2c1e907a6299aac025116e0581ed3d042077fd6c5554e,42985.41806,42985.41944,School of Social Sciences,Confident,Confident,Somewhat confident,Confident,Confident,Very confident,Very confident,4,4,3,4,4,5,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,1,1,1,1,1,1
0c7bdda9d06a414f7ea0e892be170e141e51e5381ed6d202e0ac82344a2fda01,42985.13819,42985.14028,Lee Kong Chian School of Business,Somewhat confident,Somewhat confident,Slightly confident,Confident,Confident,Very confident,Confident,3,3,2,4,4,5,4,Yes,Unsure,No,Yes,Yes,Yes,Unsure,1,0,0,1,1,1,0
0e89ea11867b79330f66a9233eeae50469fcfedff51d54c7216ce471ef9c844f,42985.07847,42985.08264,School of Information Systems,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,3,3,3,3,3,3,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,1,1,1,1,1,1
e3229b5e765a30c71c1b73b261e8af490b9cd86208078827e5d2dfab864d6739,42985.04236,42985.04375,Lee Kong Chian School of Business,Slightly confident,Confident,Somewhat confident,Confident,Confident,Confident,Confident,2,4,3,4,4,4,4,Unsure,Yes,Yes,Yes,Yes,Yes,Yes,0,1,1,1,1,1,1
1963a3c3317c4bf824dfe95243c9f16d782341927d4aca5b66728bf9a8131f02,42985.025,42985.02569,Lee Kong Chian School of Business,Somewhat confident,Confident,Slightly confident,Very confident,Confident,Somewhat confident,Somewhat confident,3,4,2,5,4,3,3,No,Yes,Unsure,Yes,Yes,Unsure,Unsure,0,1,0,1,1,0,0
c3c4c0f93302c87f1845ad7e6de78d5f439a51702211a521b95657171fc848e7,42985.02361,42985.02569,Lee Kong Chian School of Business,Not confident at all,Slightly confident,Not confident at all,Somewhat confident,Slightly confident,Not confident at all,Not confident at all,1,2,1,3,2,1,1,No,No,No,No,Unsure,No,No,0,0,0,0,0,0,0
c1874f082184bf82afd955fa4ced47080ef6f3579bf3ac0463a9477bf98b21b7,42954.97917,42954.98056,Lee Kong Chian School of Business,Slightly confident,Somewhat confident,Not confident at all,Confident,Slightly confident,Confident,Somewhat confident,2,3,1,4,2,4,3,No,Yes,No,Yes,No,Yes,Yes,0,1,0,1,0,1,1
14fa9f237635fc633f24cc1f821aaac361300f8016ece5b08627047dadef9f73,42954.97569,42954.97708,School of Information Systems,Somewhat confident,Somewhat confident,Slightly confident,Confident,Somewhat confident,Somewhat confident,Somewhat confident,3,3,2,4,3,3,3,No,No,Yes,Yes,Yes,Yes,Yes,0,0,1,1,1,1,1
48619d1dde17967e5f879009ac173d15545a4e6331caae6f36fa78f4ca60dc40,42954.96806,42954.97014,School of Law,Confident,Confident,Somewhat confident,Very confident,Confident,Confident,Somewhat confident,4,4,3,5,4,4,3,Unsure,Unsure,No,Yes,Yes,Yes,Unsure,0,0,0,1,1,1,0
6c14ad56c11f7e16175c90c80d05f9b2d3449f86a38eb2ded7f281de4941af6d,42954.92847,42954.93472,Lee Kong Chian School of Business,Very confident,Confident,Not confident at all,Confident,Very confident,Somewhat confident,Slightly confident,5,4,1,4,5,3,2,No,Yes,No,Yes,Yes,Yes,Unsure,0,1,0,1,1,1,0
c676a4c7d92547de266304a279656fd031640c6a9f40e6255e978d60911bf7ba,42954.92986,42954.93472,School of Accountancy,Slightly confident,Somewhat confident,Slightly confident,Somewhat confident,Slightly confident,Slightly confident,Somewhat confident,2,3,2,3,2,2,3,No,No,No,No,No,No,No,0,0,0,0,0,0,0
eda7db1a3ec5a66131be959ffb7f8f430e069126e9265cdbffd8d2be45d7b9ab,42954.92778,42954.93194,School of Accountancy,Confident,Confident,Slightly confident,Very confident,Confident,Slightly confident,Somewhat confident,4,4,2,5,4,2,3,No,Yes,No,Yes,Yes,No,No,0,1,0,1,1,0,0
cdd4d3dd169a39c6718815ebe2dcbc0ee46de1c218bdd3003b4303c92007494c,42954.88889,42954.88958,Lee Kong Chian School of Business,Somewhat confident,Somewhat confident,Somewhat confident,Confident,Slightly confident,Not confident at all,Not confident at all,3,3,3,4,2,1,1,No,No,No,No,No,No,No,0,0,0,0,0,0,0
20d3c7c75e7deba373b089c77f5b6d58537fe40e82f0b1c5062edb42a585ca64,42954.88403,42954.88542,School of Social Sciences,Not confident at all,Somewhat confident,Not confident at all,Confident,Slightly confident,Not confident at all,Not confident at all,1,3,1,4,2,1,1,No,Yes,No,Yes,Yes,Yes,Unsure,0,1,0,1,1,1,0
c71f99c50d2ab0aa49d2170d83961d8b303e579138260067971577b83c416ddd,42954.85417,42954.85417,School of Law,Confident,Slightly confident,Slightly confident,Confident,Somewhat confident,Somewhat confident,Somewhat confident,4,2,2,4,3,3,3,Yes,Unsure,No,Yes,Yes,Yes,Yes,1,0,0,1,1,1,1
134def1080d99e38af175fb65aa8cfef828225fb2d2a38c6d0992a18b663a29a,42954.84236,42954.84792,Lee Kong Chian School of Business,Slightly confident,Somewhat confident,Slightly confident,Confident,Slightly confident,Somewhat confident,Slightly confident,2,3,2,4,2,3,2,Unsure,Yes,Yes,Yes,Unsure,Yes,Yes,0,1,1,1,0,1,1
065f608536ad2315c4bc6f57cf5c7b9f5bd324b31b79a560bdb1e7243103ffa9,42954.84236,42954.84514,School of Economics,Not confident at all,Somewhat confident,Slightly confident,Confident,Confident,Not confident at all,Confident,1,3,2,4,4,1,4,No,Yes,Yes,Yes,Yes,Yes,Yes,0,1,1,1,1,1,1
a38a18ec6cdb4a547448b1f1dfd77003da809306c0fd1682698c31dcb55ed4c5,42954.83125,42954.83333,Lee Kong Chian School of Business,Slightly confident,Slightly confident,Slightly confident,Somewhat confident,Not confident at all,Not confident at all,Slightly confident,2,2,2,3,1,1,2,Yes,Unsure,No,Yes,Unsure,Unsure,Unsure,1,0,0,1,0,0,0
cfcfdc8c4a08090f4e805cfaec0796c44c545f5969c3b30cbd6576b407466344,42954.825,42954.82708,School of Accountancy,Confident,Somewhat confident,Slightly confident,Very confident,Confident,Slightly confident,Slightly confident,4,3,2,5,4,2,2,No,Yes,No,Yes,No,No,No,0,1,0,1,0,0,0
5da16f4b41a29823ea6f120f5b46e058dede22ee8fad42047787c58108226d56,42954.82431,42954.82569,School of Social Sciences,Somewhat confident,Confident,Very confident,Very confident,Somewhat confident,Slightly confident,Confident,3,4,5,5,3,2,4,Yes,Yes,Yes,Yes,Yes,No,Yes,1,1,1,1,1,0,1
3a4320a7370e18a7eeb414e75f3ebd8b29bcfca12a01570e95e69229f57cc029,42954.80069,42954.80694,School of Information Systems,Somewhat confident,Confident,Somewhat confident,Very confident,Confident,Confident,Confident,3,4,3,5,4,4,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,1,1,1,1,1,1
444f301c92786d81fa56361e4ab0f51179893c27d01531e613a063164df65f76,42954.79722,42954.80069,Lee Kong Chian School of Business,Very confident,Very confident,Slightly confident,Very confident,Confident,Very confident,Very confident,5,5,2,5,4,5,5,Yes,No,No,Yes,No,Yes,Yes,1,0,0,1,0,1,1
8a5a2d211da32b5190f4262fa275eacca61e4368f5064ee34bf9257ca3a27e75,42954.775,42954.77639,Lee Kong Chian School of Business,Not confident at all,Slightly confident,Not confident at all,Somewhat confident,Slightly confident,Confident,Somewhat confident,1,2,1,3,2,4,3,No,No,Unsure,No,No,Yes,Yes,0,0,0,0,0,1,1
7d963028a56fcf93074eed0ff704cb9e8f2ea34f6e22af303bb4581c5531ec31,42954.74931,42954.75208,School of Information Systems,Confident,Confident,Slightly confident,Very confident,Confident,Very confident,Confident,4,4,2,5,4,5,4,Yes,Yes,No,Yes,Yes,Yes,Yes,1,1,0,1,1,1,1
69a9bf18fb39bba1e5c5aae0feb4f54bcaa60b061864465f395bfb70388c2ac5,42954.7375,42954.73889,School of Social Sciences,Confident,Confident,Slightly confident,Very confident,Very confident,Very confident,Very confident,4,4,2,5,5,5,5,Yes,Yes,No,Yes,Yes,Yes,Yes,1,1,0,1,1,1,1
ccaa52c62eaca6b0935b287121cc4dae9c78bb27d5e9da39c367950dca14c910,42954.73403,42954.73681,School of Accountancy,Not confident at all,Confident,Not confident at all,Confident,Somewhat confident,Confident,Confident,1,4,1,4,3,4,4,No,Yes,No,Yes,Yes,No,No,0,1,0,1,1,0,0
c9601e8beaf94c4572c6816fbc049a4107af91ed66750f18e9f468e07df14818,42954.71389,42954.71528,Lee Kong Chian School of Business,Slightly confident,Slightly confident,Not confident at all,Confident,Slightly confident,Somewhat confident,Somewhat confident,2,2,1,4,2,3,3,No,No,No,Yes,Yes,Yes,Yes,0,0,0,1,1,1,1
91515adc21b5dda458b2f7cfabb92e05b5d83deabd580eb85b2cc82c13402e45,42954.71181,42954.71319,School of Information Systems,Not confident at all,Slightly confident,Not confident at all,Confident,Somewhat confident,Slightly confident,Slightly confident,1,2,1,4,3,2,2,No,No,No,No,No,No,No,0,0,0,0,0,0,0
d060d56076630abacf10314639eea8a8fefaae089c2bab741ddbd4a8ff94ec3e,42954.67292,42954.67569,Lee Kong Chian School of Business,Somewhat confident,Somewhat confident,Not confident at all,Very confident,Slightly confident,Confident,Somewhat confident,3,3,1,5,2,4,3,Unsure,Unsure,No,Yes,Yes,Yes,Unsure,0,0,0,1,1,1,0
fa5ae144e2992be4a39546f0de2124648feac4d499aa5dc5686310b66fafbc14,42954.66181,42954.66319,School of Accountancy,Slightly confident,Somewhat confident,Somewhat confident,Confident,Somewhat confident,Somewhat confident,Somewhat confident,2,3,3,4,3,3,3,Unsure,Yes,No,Yes,Yes,Yes,Yes,0,1,0,1,1,1,1
f96b310897207fc597f0c637818deaa25db782c4f7c4534dad110fbc62d117e6,42954.65208,42954.65347,School of Social Sciences,Not confident at all,Slightly confident,Slightly confident,Slightly confident,Somewhat confident,Somewhat confident,Somewhat confident,1,2,2,2,3,3,3,No,Yes,No,Yes,Yes,Yes,Yes,0,1,0,1,1,1,1
f8269e5b222abada87784affab1e2142cb4e0758ea2aeff3d043acc309c72660,42954.64306,42954.64583,Lee Kong Chian School of Business,Slightly confident,Somewhat confident,Somewhat confident,Confident,Somewhat confident,Confident,Somewhat confident,2,3,3,4,3,4,3,No,No,No,No,Yes,Yes,Yes,0,0,0,0,1,1,1
1e72eb8c886c9684db6ee28242ff7fb042a3e11c8c834810c1bb289c83a5189d,42954.63125,42954.63194,School of Information Systems,Slightly confident,Somewhat confident,Somewhat confident,Confident,Somewhat confident,Confident,Confident,2,3,3,4,3,4,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,1,1,1,1,1,1
f883341825a8cad9ac15dd5fa430421b4b734ffd8d80e34f7d4458d4a414e250,42954.61111,42954.6125,School of Information Systems,Slightly confident,Somewhat confident,Slightly confident,Very confident,Somewhat confident,Very confident,Very confident,2,3,2,5,3,5,5,No,No,Yes,Yes,Yes,Yes,Unsure,0,0,1,1,1,1,0
f41f4de80267da8d0c63c8d5142c4d2b806e37a82797bd09df418317505c9b96,42954.58958,42954.59097,School of Economics,Confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,4,5,5,5,5,5,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,1,1,1,1,1,1
d9f3a82f6bd4117a196d6312fc96129eadf1e76509f25e3407942badb5f88f16,42954.58681,42954.58819,School of Law,Slightly confident,Somewhat confident,Not confident at all,Somewhat confident,Slightly confident,Not confident at all,Slightly confident,2,3,1,3,2,1,2,No,Yes,Yes,Yes,No,Yes,Yes,0,1,1,1,0,1,1
ddb25453b6410c79aba9a8f675f93a6fcb4895afe1ee989c73d61e696e1dcde8,42954.58264,42954.58403,Lee Kong Chian School of Business,Not confident at all,Somewhat confident,Not confident at all,Confident,Somewhat confident,Somewhat confident,Somewhat confident,1,3,1,4,3,3,3,No,No,Yes,Yes,No,Yes,Yes,0,0,1,1,0,1,1
1930e00c7e8054fee3083b64b1f1ff6bb2c6c51ab063d894ca00b4a321afdfb7,42954.57153,42954.57431,Lee Kong Chian School of Business,Confident,Confident,Very confident,Very confident,Somewhat confident,Somewhat confident,Slightly confident,4,4,5,5,3,3,2,Yes,Unsure,Unsure,Unsure,Unsure,Yes,No,1,0,0,0,0,1,0
87827b4ab6b3f849bcfebaddd5dcc7677a7b6f6c078144ff1f45fa99fbb7d151,42954.52639,42954.52778,Lee Kong Chian School of Business,Slightly confident,Somewhat confident,Somewhat confident,Confident,Slightly confident,Slightly confident,Slightly confident,2,3,3,4,2,2,2,Yes,Yes,Yes,Yes,No,Yes,Yes,1,1,1,1,0,1,1
07973f870366a1364137a2429dce19f7656d9ac5c0042d11f7ac22abf315c4c7,42954.52222,42954.52431,Lee Kong Chian School of Business,Slightly confident,Somewhat confident,Not confident at all,Confident,Somewhat confident,Confident,Somewhat confident,2,3,1,4,3,4,3,Unsure,Yes,Unsure,Yes,Yes,Yes,Unsure,0,1,0,1,1,1,0
4f380722249e7da8110eac54e7d2020ca06f3158a47b8d1980452bdc9b596890,42954.50417,42954.50694,School of Accountancy,Somewhat confident,Very confident,Somewhat confident,Very confident,Confident,Somewhat confident,Very confident,3,5,3,5,4,3,5,Unsure,Yes,No,Yes,Unsure,Unsure,Yes,0,1,0,1,0,0,1
ac57921884113608f7919c8e72d6524329a90ea5e67f412eea6ca2c09fb9a4d0,42954.48611,42954.48889,Lee Kong Chian School of Business,Somewhat confident,Somewhat confident,Slightly confident,Confident,Somewhat confident,Not confident at all,Not confident at all,3,3,2,4,3,1,1,No,No,Yes,No,No,Yes,Yes,0,0,1,0,0,1,1
4ee9397ec2b6437797d7394097582c8566e1fa705d4aaa11dc4f8892db2acd6d,42954.48611,42954.48681,Lee Kong Chian School of Business,Somewhat confident,Somewhat confident,Not confident at all,Very confident,Confident,Very confident,Very confident,3,3,1,5,4,5,5,Yes,Yes,Unsure,Yes,Yes,Yes,Yes,1,1,0,1,1,1,1
719f8b0ed39747ad416d4b6340033abb027218b20bd3920fa4a4f65b7e6837d2,42954.46528,42954.46597,School of Accountancy,Somewhat confident,Slightly confident,Not confident at all,Confident,Confident,Not confident at all,Not confident at all,3,2,1,4,4,1,1,No,No,No,No,No,No,No,0,0,0,0,0,0,0
b0f5ada1bcab13e09ff00c80791c5e85c55380ed61c3b460d7db2cae4a4f1438,42954.43681,42954.44306,School of Economics,Somewhat confident,Somewhat confident,Not confident at all,Very confident,Somewhat confident,Slightly confident,Slightly confident,3,3,1,5,3,2,2,Yes,No,No,Yes,Yes,No,Yes,1,0,0,1,1,0,1
e010d68f0bb718ee0490d2900b7a10cf7ead858b13a6d5c90fd188ce87400671,42954.38403,42954.38542,Lee Kong Chian School of Business,Slightly confident,Somewhat confident,Slightly confident,Confident,Somewhat confident,Somewhat confident,Slightly confident,2,3,2,4,3,3,2,Unsure,No,No,No,Unsure,Yes,Unsure,0,0,0,0,0,1,0
dd415c34244225ef33a0626bbe4543ece1b3d5014970c121ad2b8140e0f39031,42954.04514,42954.04583,School of Information Systems,Confident,Confident,Somewhat confident,Very confident,Confident,Slightly confident,Slightly confident,4,4,3,5,4,2,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,1,1,1,1,1,1
8edf2384be71d0342b902799f4f5fac0c5c975797919ccdfb60b140f23a5b5a5,42954.04028,42954.04167,School of Information Systems,Somewhat confident,Confident,Slightly confident,Somewhat confident,Not confident at all,Slightly confident,Slightly confident,3,4,2,3,1,2,2,Yes,Yes,Yes,Yes,Yes,Yes,Unsure,1,1,1,1,1,1,0
4fb989999ee6b9e31ede00c92e1d352a186079ad6aef0dd1a0cb71362d20c3a4,42954.00417,42954.00903,School of Information Systems,Slightly confident,Slightly confident,Not confident at all,Somewhat confident,Somewhat confident,Slightly confident,Slightly confident,2,2,1,3,3,2,2,No,No,No,Unsure,No,Yes,No,0,0,0,0,0,1,0
f19d7a0ea38631b47f2b437751c73c4362e6cf2330b2179c8eff4aae105a894e,42923.98542,42923.98681,School of Accountancy,Slightly confident,Confident,Slightly confident,Confident,Confident,Very confident,Very confident,2,4,2,4,4,5,5,Yes,No,No,Yes,Yes,Yes,Yes,1,0,0,1,1,1,1
0d557b0e4f3f38465784126db2609e5c7f1ff95275c3d94872cd5b9144a0149a,42923.97708,42923.97847,Lee Kong Chian School of Business,Somewhat confident,Slightly confident,Not confident at all,Confident,Confident,Slightly confident,Slightly confident,3,2,1,4,4,2,2,No,No,No,Yes,Unsure,Unsure,No,0,0,0,1,0,0,0
433e05bf04e017cbd1300078eca34c933d716f7e2ac0ff6de76c9add8a6af055,42923.96875,42923.96944,School of Law,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,5,5,5,5,5,5,5,No,No,No,No,No,No,No,0,0,0,0,0,0,0
c77b99c8c38353b21833dc4402be91800558933ec7dd6aca1a001ded7bbe75b3,42923.94653,42923.94931,Lee Kong Chian School of Business,Not confident at all,Somewhat confident,Not confident at all,Confident,Slightly confident,Not confident at all,Slightly confident,1,3,1,4,2,1,2,No,No,No,No,No,No,No,0,0,0,0,0,0,0
4eeb7afb3d11b2bf9ad775b19822569d54d1a8ffd6faeeed9393e5cc232730a2,42923.93542,42923.9375,School of Information Systems,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Slightly confident,Confident,Slightly confident,3,3,3,3,2,4,2,Yes,Unsure,Yes,Unsure,Unsure,Yes,Unsure,1,0,1,0,0,1,0
99c2336c60bb6ca6548791dbc9ca72835888ba785a6dc25e4470e9564675240b,42923.91944,42923.92361,School of Information Systems,Not confident at all,Slightly confident,Not confident at all,Somewhat confident,Somewhat confident,Not confident at all,Slightly confident,1,2,1,3,3,1,2,No,No,No,Yes,No,No,No,0,0,0,1,0,0,0
f17d94545e2f3937acefff1641deeb59d9051f2e2cd6e3dda077c6ea54e2ad7f,42923.91944,42923.92083,School of Social Sciences,Slightly confident,Somewhat confident,Slightly confident,Confident,Somewhat confident,Slightly confident,Slightly confident,2,3,2,4,3,2,2,No,No,Unsure,Unsure,Unsure,Unsure,No,0,0,0,0,0,0,0
737b4d6ed9c2f164f7495d7dd11f62eb44f041b964cffe1803f77dd91625b134,42923.91944,42923.92083,School of Accountancy,Not confident at all,Slightly confident,Not confident at all,Slightly confident,Slightly confident,Slightly confident,Not confident at all,1,2,1,2,2,2,1,No,No,No,Yes,Yes,Yes,Yes,0,0,0,1,1,1,1
dc0d32a6e0162685c3d9301173ae5f6bf209c322fc6ce09286fc83b7ddc0836a,42923.91111,42923.91667,School of Social Sciences,Not confident at all,Slightly confident,Not confident at all,Slightly confident,Slightly confident,Not confident at all,Slightly confident,1,2,1,2,2,1,2,Unsure,Unsure,Unsure,Yes,Yes,Unsure,Yes,0,0,0,1,1,0,1
8c0aaa179e7df08a184ccfa12fc614839efeba31eaaf3c39c6393185ed57b8be,42923.90347,42923.90833,Lee Kong Chian School of Business,Slightly confident,Somewhat confident,Not confident at all,Confident,Somewhat confident,Somewhat confident,Somewhat confident,2,3,1,4,3,3,3,No,Yes,Unsure,Yes,Yes,Yes,Unsure,0,1,0,1,1,1,0
0f550607e65b2c06877df8c020c45bef74c344dd923d79438e4c31bdc1607c63,42923.89931,42923.9,Lee Kong Chian School of Business,Slightly confident,Somewhat confident,Slightly confident,Confident,Somewhat confident,Slightly confident,Slightly confident,2,3,2,4,3,2,2,No,Yes,No,Yes,Yes,Yes,Yes,0,1,0,1,1,1,1
50c28af1a37333914ff2192e205606e0db3c894b18dd3c04189fac3ad7d67991,42923.89653,42923.9,Lee Kong Chian School of Business,Confident,Very confident,Confident,Very confident,Confident,Somewhat confident,Somewhat confident,4,5,4,5,4,3,3,No,No,No,No,No,No,No,0,0,0,0,0,0,0
cf7d5ea06d0afdb63741a77373fab092681b6706ead3833049a2f50bf1d1848d,42923.88403,42923.88681,School of Accountancy,Somewhat confident,Somewhat confident,Somewhat confident,Very confident,Confident,Somewhat confident,Somewhat confident,3,3,3,5,4,3,3,Yes,Yes,Yes,Yes,Yes,Yes,No,1,1,1,1,1,1,0
b9fd96018571d09e56e7830fc7d848ec9cc7dea58a17ca8880d230817f5ed765,42923.88542,42923.8875,School of Accountancy,Somewhat confident,Somewhat confident,Somewhat confident,Confident,Confident,Confident,Confident,3,3,3,4,4,4,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,1,1,1,1,1,1
